UserId,EventType,SessionStart,Timezone,Subscribed,Platform,PartnerId,ApplicationVersion,Location,Hardware,OperatingSystem,PremiumContentType,NetworkType,ConnectionSpeed,VideoType,PlayerName,PlayerVersion,ContentFormat,DRM,CDN,DeliveryProtocol,Playing_rate,StartingBitrate,Video_resolution,Start_position,End_position,DeviceId,Video_position,Duration
clarkthomas,stop,2021-06-09 06:22:36,Pacific/Guadalcanal,FALSE,iOS,sonyliv,6.8,Deoghar,Apple TV,iOS,No,Mobile,37.49636871,Series,,,DASH,Widevine,Akamai,Cloudfront,,7.4,2K,00:33,00:51,143sL-o96V9-8C9CI-RO4rA,00:33,22
robinsoncameron,play,2021-04-15 03:12:40,Pacific/Galapagos,FALSE,iOS,hotstar,4.7,Satara,iPad,iOS,Yes,DSL,77.45392721,Series,,,DASH,PlayReady,Akamai,Cloudfront,,6,720p,00:09,00:25,591Su-t04k9-8G1kq-IN0bP,00:23,845
thomaswesley,stop,2021-05-02 12:12:04,Europe/Rome,TRUE,Android,hotstar,4.6,Narasaraopet,Android TV,Android,No,DSL,24.22385913,Documentary,,,DASH,Widevine,Cloudfront,Cloudfront,,9.4,480p,00:26,01:18,286hg-j37D2-5A5cq-Ct1mn,01:02,2113
eharris,play,2021-09-08 11:01:03,Asia/Almaty,FALSE,iOS,hotstar,5.1,Salem,iPad,iOS,No,DSL,88.4988579,Series,,,HLS,PlayReady,Cloudfront,Akamai,,6,480p,00:02,00:45,562Pq-B16z0-8V9GZ-qJ9da,00:24,1305
margaret15,stop,2021-02-06 08:51:38,Europe/Vatican,FALSE,Android,hotstar,3.1,Machilipatnam,Android Phone,Android,No,Mobile,32.46443132,Movie,,,DASH,Widevine,Cloudfront,Akamai,,5.7,480p,00:20,02:19,815rb-k73r5-9H1TZ-wh5gB,00:24,260
qdouglas,pause,2021-02-18 01:44:51,Pacific/Enderbury,FALSE,Android,hotstar,3.8,Anantapur,Android Phone,Android,No,Mobile,69.20576365,Documentary,,,DASH,Widevine,Akamai,Akamai,,6.9,1080p,00:51,01:25,211Ri-G45V4-7b2op-sR9Nm,01:01,610
vbrennan,pause,2021-07-11 14:09:33,Asia/Vladivostok,TRUE,iOS,sonyliv,6.9,Siliguri,iPhone,iOS,No,DSL,99.73625835,Documentary,,,DASH,PlayReady,Cloudfront,Akamai,,8.7,480p,00:28,01:24,844mM-J25B0-2L6FQ-MU1ur,00:50,1325
xturner,skip,2021-07-17 13:48:09,Europe/Zagreb,TRUE,Browser,sonyliv,2.3,Gandhidham,PC/Laptop,Linux/Unix,No,Mobile,82.52153968,Documentary,,,DASH,PlayReady,Cloudfront,Akamai,,6.1,480p,00:32,01:12,495ce-j51B6-6d3MN-pR3SK,01:10,2332
ncherry,play,2021-07-21 14:22:17,Europe/Budapest,FALSE,FireTV,sonyliv,4,Yamunanagar,FireTV,Android,Yes,Mobile,61.35675202,Series,,,HLS,Widevine,Akamai,Cloudfront,,8.9,4K,00:34,00:41,570xG-m16K0-8v3wL-TY5gE,00:34,55
gregorycassandra,pause,2021-01-05 10:25:15,Asia/Dili,FALSE,iOS,hotstar,6.8,Udupi,iPhone,iOS,Yes,DSL,43.76656036,Series,,,DASH,Widevine,Cloudfront,Akamai,,9.8,480p,00:07,00:43,260TZ-R26n0-1N8kR-wR7xi,00:24,1027
carolyn06,skip,2021-09-08 02:20:02,America/Guyana,FALSE,Android,hotstar,6.4,Singrauli,Android TV,Android,No,Mobile,54.73453853,Series,,,DASH,PlayReady,Cloudfront,Akamai,,7.3,720p,00:25,00:28,664yx-I95S9-4O8Wg-PL8QN,00:26,41
alicia36,pause,2021-04-26 14:13:46,Asia/Baghdad,FALSE,Android,hotstar,3.4,Srikakulam,Android Phone,Android,Yes,Mobile,24.62496151,Documentary,,,HLS,Widevine,Cloudfront,Akamai,,9.9,1080p,00:26,01:04,443XP-H27T9-7V7cj-jE0VP,00:34,508
maldonadobrandy,skip,2021-05-18 17:16:24,Africa/Tripoli,FALSE,Browser,sonyliv,1,Patiala,PC/Laptop,Windows,No,Mobile,31.62129032,Series,,,HLS,Widevine,Akamai,Cloudfront,,10,2K,00:17,00:20,936ZS-v44A5-4s8da-fx8eY,00:19,96
nicholas10,play,2021-04-21 09:24:28,Europe/Bratislava,TRUE,Android,hotstar,3.6,Parbhani,Android Phone,Android,Yes,Mobile,31.60660226,Documentary,,,DASH,PlayReady,Cloudfront,Cloudfront,,9.3,480p,00:58,01:23,200XA-G84G8-1V0pe-qB2Gm,01:20,1299
rsanchez,skip,2021-04-07 15:09:41,Africa/Gaborone,FALSE,Android,hotstar,4.8,Kumbakonam,Android TV,Android,No,Mobile,12.45942492,Movie,,,HLS,PlayReady,Akamai,Cloudfront,,9.3,720p,01:51,03:04,964hn-P06O5-5c5ta-Ia9wG,02:03,734
thompsonrose,pause,2021-10-26 13:14:30,Africa/Conakry,FALSE,Browser,hotstar,5.1,Shahjahanpur,PC/Laptop,Linux/Unix,No,DSL,82.62346569,Movie,,,DASH,Widevine,Cloudfront,Akamai,,5.6,480p,02:29,02:50,598Qt-K56B9-5j4Ew-Po2tt,02:41,768
douglas42,stop,2021-03-18 20:03:58,Africa/Kigali,TRUE,Browser,hotstar,2.2,Chandrapur,PC/Laptop,Linux/Unix,No,Mobile,80.04132918,Movie,,,DASH,PlayReady,Akamai,Akamai,,8.9,720p,00:36,02:20,564DT-A14B8-6j6qz-mw1vI,00:39,165
bauerrichard,pause,2021-01-07 21:57:38,Africa/Dar_es_Salaam,TRUE,iOS,hotstar,2.9,Chhapra,Apple TV,iOS,No,DSL,81.77617824,Movie,,,HLS,PlayReady,Cloudfront,Cloudfront,,8.2,480p,00:05,02:55,111uB-l92l4-4h2vS-Bc1eO,00:25,1186
cjordan,skip,2021-08-12 14:38:01,Asia/Baghdad,TRUE,FireTV,hotstar,6.6,Karnal,FireTV,Android,No,Mobile,4.758526382,Series,,,DASH,PlayReady,Akamai,Cloudfront,,6.9,480p,00:12,00:24,628SA-G80S0-0u3rT-Rt2Ao,00:22,598
kimberly91,stop,2021-07-05 07:07:51,Europe/Paris,FALSE,FireTV,hotstar,4,Maheshtala,FireTV,Android,No,Mobile,67.57947572,Movie,,,DASH,Widevine,Cloudfront,Akamai,,7.7,480p,00:02,01:47,499FE-k57Z6-9f7Yl-lc5kT,00:39,2235
morsebrandon,skip,2021-02-19 08:45:19,Africa/Abidjan,TRUE,iOS,hotstar,1,Chandigarh,iPad,iOS,Yes,DSL,26.69701961,Documentary,,,HLS,PlayReady,Cloudfront,Cloudfront,,8.6,720p,00:56,01:02,613Ar-N86l3-0i7rU-iL0dS,01:01,280
zhale,play,2021-08-16 07:24:32,Europe/Warsaw,FALSE,Browser,hotstar,2.4,Pathankot,PC/Laptop,Linux/Unix,Yes,DSL,92.75311274,Documentary,,,HLS,Widevine,Akamai,Akamai,,5.8,480p,01:04,01:05,834yY-u33i6-7o3ZS-da2VO,01:04,3
benjamin40,stop,2021-03-27 21:30:32,Africa/Asmera,FALSE,Browser,sonyliv,4.2,Ranchi,PC/Laptop,MacOS,Yes,Mobile,8.9722406,Documentary,,,DASH,Widevine,Akamai,Cloudfront,,8.2,720p,00:44,01:13,395Jf-k08z2-7P1qG-Xc8JE,00:48,236
mkoch,skip,2021-04-05 09:08:59,Africa/Kigali,TRUE,Browser,sonyliv,3.4,Sambalpur,PC/Laptop,Windows,Yes,Mobile,18.46099712,Series,,,DASH,PlayReady,Akamai,Cloudfront,,6.2,480p,00:51,00:51,594dN-b75i5-8m6il-iC5Vw,00:51,3
qhobbs,pause,2021-01-29 08:30:16,Asia/Manila,FALSE,Android,hotstar,2.5,Raiganj,Android Phone,Android,Yes,DSL,59.85546335,Movie,,,DASH,PlayReady,Akamai,Akamai,,8.4,480p,00:28,02:42,312Gp-H20H7-1h8oL-BE6gF,01:08,2446
yeverett,play,2021-03-11 13:07:41,Asia/Muscat,FALSE,Android,hotstar,5.2,Pathankot,Android Phone,Android,Yes,DSL,99.78088861,Documentary,,,DASH,Widevine,Akamai,Akamai,,8.4,480p,00:00,01:09,221BQ-g71f9-4a4Ml-ea1yW,00:03,175
jacobsbryan,pause,2021-08-11 13:43:46,Asia/Dushanbe,TRUE,Browser,hotstar,1.7,Navi Mumbai,PC/Laptop,MacOS,Yes,Mobile,13.94471635,Movie,,,DASH,Widevine,Cloudfront,Akamai,,9.5,480p,01:46,01:51,957xs-A48L8-8k5Ev-DZ7QZ,01:46,23
colleenhubbard,skip,2021-02-05 05:42:38,Asia/Dubai,TRUE,Android,sonyliv,6.7,Gaya,Android TV,Android,No,DSL,63.5992331,Series,,,DASH,PlayReady,Akamai,Cloudfront,,9,480p,00:32,00:53,053NA-Y66p5-2l8DT-ND6mu,00:50,1062
chad09,play,2021-06-02 10:55:47,Asia/Dushanbe,TRUE,FireTV,hotstar,5.2,Gurgaon,FireTV,Android,Yes,Mobile,82.86207186,Documentary,,,HLS,PlayReady,Cloudfront,Cloudfront,,5,1080p,00:40,01:19,908Jh-a66a4-0h3II-re3tb,00:50,565
greendanielle,stop,2021-04-19 01:59:17,Asia/Shanghai,TRUE,FireTV,hotstar,3.8,Amaravati,FireTV,Android,Yes,DSL,55.02352582,Documentary,,,HLS,PlayReady,Cloudfront,Akamai,,5.5,480p,00:55,01:11,509je-A66m5-8b3Op-hS1bj,01:00,291
brandili,play,2021-02-06 05:32:53,Pacific/Funafuti,FALSE,Browser,sonyliv,5.8,Erode[25],PC/Laptop,MacOS,Yes,Mobile,25.39439128,Documentary,,,DASH,Widevine,Cloudfront,Cloudfront,,5.7,480p,00:23,01:09,128RZ-e68h7-1R0wt-UL7Ts,00:52,1750
robin41,stop,2021-02-03 10:40:31,Asia/Muscat,TRUE,FireTV,hotstar,3.7,Vasco Da Gama,FireTV,Android,No,Mobile,78.35723529,Series,,,DASH,PlayReady,Akamai,Akamai,,5.5,4K,00:18,00:21,568qZ-Z71l1-0e4Bo-Jk6MV,00:19,71
maldonadodonald,play,2021-03-31 22:28:06,America/Montevideo,TRUE,Android,hotstar,4.1,Pondicherry,Android Phone,Android,Yes,DSL,5.587694727,Documentary,,,DASH,Widevine,Akamai,Cloudfront,,7.3,480p,00:10,01:08,181VK-h55i1-6L4di-Tf4vX,01:05,3319
hahnjose,play,2021-07-25 23:53:17,Africa/Freetown,FALSE,FireTV,sonyliv,4.3,Bijapur,FireTV,Android,Yes,DSL,40.77127687,Series,,,DASH,PlayReady,Akamai,Akamai,,6.2,720p,00:39,00:45,237zT-I82a1-6w4NT-Vl0oB,00:43,268
gburke,play,2021-06-30 06:34:26,Africa/Lome,FALSE,Android,hotstar,3.3,"Khora, Ghaziabad",Android Phone,Android,Yes,Mobile,18.93123049,Series,,,DASH,Widevine,Akamai,Akamai,,8.6,720p,00:03,00:38,961Qd-n09m1-4K1FU-mu6By,00:30,1572
misty52,stop,2021-02-17 19:13:32,Pacific/Nauru,TRUE,Browser,hotstar,6.4,"Khora, Ghaziabad",PC/Laptop,Linux/Unix,No,DSL,66.34180778,Documentary,,,HLS,Widevine,Akamai,Akamai,,6.2,720p,00:13,01:01,327FI-K53l1-0o1mO-Ro5DV,00:44,1864
justinsullivan,stop,2021-02-25 21:48:49,Africa/Sao_Tome,FALSE,Android,sonyliv,6.2,Adoni,Android Phone,Android,No,Mobile,16.28897553,Series,,,HLS,Widevine,Cloudfront,Akamai,,10,1080p,00:20,00:23,839pJ-P80C2-0U5rp-bZ4bE,00:22,133
carl99,skip,2021-07-05 07:54:22,Africa/Nouakchott,TRUE,Android,sonyliv,3.9,Firozabad,Android TV,Android,No,DSL,53.37723182,Series,,,HLS,Widevine,Akamai,Cloudfront,,8.8,480p,00:08,00:35,684uq-o31h1-3u5cz-MZ2aC,00:34,1515
brownhannah,play,2021-10-28 03:56:01,Asia/Dushanbe,TRUE,Browser,hotstar,3.1,Mysore[7][8][9],PC/Laptop,Windows,Yes,DSL,91.77736112,Documentary,,,DASH,PlayReady,Cloudfront,Akamai,,5.6,720p,00:23,01:22,666uw-y12d3-2o8bl-Bf0Gp,00:53,1794
uwilliams,play,2021-07-15 02:09:27,Asia/Baghdad,FALSE,Android,sonyliv,6.4,Muktsar,Android Phone,Android,Yes,Mobile,28.94396226,Movie,,,DASH,Widevine,Cloudfront,Akamai,,5.9,1080p,01:18,01:47,047rS-R75d4-7u7LH-Dx6QK,01:31,754
smithrobert,play,2021-10-19 11:31:58,Europe/Zagreb,FALSE,FireTV,sonyliv,4.4,Silchar,FireTV,Android,Yes,DSL,20.95492188,Series,,,DASH,Widevine,Cloudfront,Cloudfront,,7,480p,00:26,00:43,999hr-g23x9-5V6Yb-tW8kL,00:40,791
alison69,skip,2021-06-01 02:35:52,Africa/Bujumbura,FALSE,iOS,sonyliv,2.8,Pimpri-Chinchwad,iPhone,iOS,No,DSL,4.389658213,Documentary,,,DASH,PlayReady,Akamai,Akamai,,5.8,480p,00:34,01:12,715Ux-f46l5-8L2JF-lW4df,00:44,596
robinsoncameron,skip,2021-10-22 21:53:08,Pacific/Funafuti,FALSE,iOS,hotstar,1.5,Panihati,iPhone,iOS,Yes,Mobile,35.86899912,Series,,,DASH,Widevine,Cloudfront,Cloudfront,,7.1,720p,00:19,00:42,287zz-F31F1-9d8qO-JZ9ox,00:36,999
markhale,pause,2021-08-17 00:10:04,Asia/Jerusalem,FALSE,FireTV,sonyliv,2.5,Nandyal,FireTV,Android,No,Mobile,0.02858081298,Series,,,HLS,Widevine,Akamai,Cloudfront,,5.9,480p,00:19,00:32,237sq-b81F7-4z2zW-Ak8Td,00:29,640
millerscott,stop,2021-07-23 01:58:19,Asia/Dubai,FALSE,Android,sonyliv,4.3,Chittoor[24],Android Phone,Android,No,DSL,53.90734106,Documentary,,,DASH,Widevine,Akamai,Cloudfront,,5.1,720p,00:15,01:16,303ri-o56x5-4M4OU-fa0CB,00:19,247
nancy46,pause,2021-08-19 13:14:14,Europe/Brussels,FALSE,Android,hotstar,1.2,Ajmer,Android Phone,Android,No,DSL,64.80546958,Documentary,,,HLS,Widevine,Cloudfront,Cloudfront,,7.3,4K,00:58,01:11,741WZ-B17c5-7X3We-ts8Ru,01:00,78
deannaduke,stop,2021-03-06 21:53:36,Europe/Berlin,FALSE,FireTV,hotstar,3.5,Deoghar,FireTV,Android,No,Mobile,96.95752475,Documentary,,,DASH,PlayReady,Cloudfront,Cloudfront,,6.2,4K,00:32,01:27,014mb-D49l4-9m3UR-tS7pF,01:26,3230
arellanodanielle,pause,2021-06-18 16:57:36,America/El_Salvador,TRUE,iOS,hotstar,4.8,Nanded,iPhone,iOS,Yes,DSL,40.78702509,Movie,,,HLS,Widevine,Akamai,Akamai,,6.6,480p,02:04,03:12,706DR-w46M6-1O5Kd-Ne6kk,02:33,1714
scottsusan,stop,2021-04-17 17:35:08,Asia/Dhaka,FALSE,iOS,hotstar,4.3,Mangalore,iPhone,iOS,No,DSL,18.59160457,Movie,,,HLS,Widevine,Cloudfront,Akamai,,8.6,720p,01:35,02:29,153Uo-O12P3-6d7SZ-Fw0lC,02:06,1895
hescobar,play,2021-04-02 13:12:20,Asia/Colombo,TRUE,Browser,sonyliv,2,Dhanbad,PC/Laptop,Linux/Unix,Yes,Mobile,76.51275922,Documentary,,,HLS,Widevine,Akamai,Akamai,,9.7,2K,00:53,01:01,312xv-F26j2-7q8lh-pD7cg,00:54,59
martinezmarie,play,2021-02-16 23:30:52,Europe/Andorra,TRUE,FireTV,sonyliv,4.8,Thane,FireTV,Android,Yes,DSL,20.49364457,Movie,,,HLS,PlayReady,Cloudfront,Akamai,,10,720p,00:02,03:06,329vp-l93H1-2L7Lz-fp6fZ,02:09,7641
alison85,pause,2021-09-28 10:01:18,Pacific/Guadalcanal,TRUE,Browser,hotstar,5.5,Morbi,PC/Laptop,Linux/Unix,No,DSL,82.84467242,Series,,,DASH,Widevine,Akamai,Cloudfront,,9.9,480p,00:31,00:36,530cR-r30v0-2s9mV-Nm1iX,00:35,284
smithjordan,skip,2021-07-27 15:47:41,Indian/Antananarivo,FALSE,iOS,hotstar,3.3,Sasaram[28],iPad,iOS,Yes,Mobile,2.338877362,Series,,,HLS,Widevine,Cloudfront,Cloudfront,,6.4,4K,00:19,00:28,167nZ-x19f4-4V0Wj-aX3CS,00:23,269
eguerrero,stop,2021-09-19 20:53:07,Pacific/Nauru,TRUE,FireTV,hotstar,1.4,Morena,FireTV,Android,No,Mobile,85.25677035,Movie,,,DASH,PlayReady,Cloudfront,Akamai,,7.3,2K,01:49,02:03,110Ru-J87i4-3U6OJ-gY8fo,01:53,223
nancyfrazier,pause,2021-02-17 06:34:39,Europe/Malta,FALSE,Android,hotstar,4.3,Nellore[15][16],Android Phone,Android,No,DSL,40.87286161,Documentary,,,DASH,PlayReady,Cloudfront,Akamai,,6,1080p,00:40,01:17,320Gf-c68e9-6J6dj-aM2HB,00:54,861
ihernandez,pause,2021-08-30 21:40:54,Africa/Freetown,TRUE,iOS,sonyliv,6.9,Hapur,iPhone,iOS,Yes,DSL,85.00021965,Documentary,,,DASH,PlayReady,Cloudfront,Akamai,,5.2,2K,01:17,01:29,548Sw-g59w6-4W4Wj-Qn9Xv,01:19,170
laurieclark,skip,2021-08-01 15:38:17,Africa/Ndjamena,TRUE,Android,sonyliv,6.3,Haldia,Android TV,Android,Yes,Mobile,11.76814597,Movie,,,HLS,PlayReady,Cloudfront,Akamai,,5.8,480p,00:06,02:55,296Zv-H15N4-9d5Te-kF6Ji,02:43,9427
timothybrown,pause,2021-08-13 20:42:35,Europe/San_Marino,TRUE,Android,sonyliv,4.9,Burhanpur,Android TV,Android,No,Mobile,15.37382779,Documentary,,,HLS,Widevine,Akamai,Cloudfront,,7.8,480p,00:14,01:18,846AI-O83B1-7K9xB-mL4Rg,01:06,3122
brendaperez,play,2021-08-13 04:13:53,Europe/Brussels,TRUE,Android,sonyliv,5.1,Pimpri-Chinchwad,Android TV,Android,Yes,DSL,77.57803584,Series,,,HLS,Widevine,Akamai,Akamai,,6.9,480p,00:13,00:37,885Kl-H10b1-6x1Gr-wa5rQ,00:23,563
ashleyking,stop,2021-08-20 16:43:44,Asia/Amman,FALSE,Browser,hotstar,6.8,Surendranagar Dudhrej,PC/Laptop,Linux/Unix,Yes,Mobile,32.66415273,Series,,,HLS,PlayReady,Akamai,Cloudfront,,5.7,720p,00:30,00:38,741bN-B08D5-8Q3EU-ob9jW,00:32,152
hartmelissa,skip,2021-06-22 20:38:21,Africa/Tripoli,TRUE,Android,sonyliv,6.4,Jabalpur,Android Phone,Android,No,Mobile,38.70886441,Movie,,,HLS,PlayReady,Cloudfront,Cloudfront,,9.2,480p,02:18,03:02,623oK-b46T3-0M4um-eI4dR,02:42,1405
fergusonnancy,skip,2021-09-17 02:24:50,America/St_Vincent,FALSE,iOS,sonyliv,1.2,Mohali,Apple TV,iOS,No,DSL,53.73471484,Series,,,HLS,Widevine,Cloudfront,Akamai,,5,720p,00:06,00:32,572Be-j57w0-5D9lE-Wx4oa,00:18,711
yolandascott,stop,2021-06-27 02:29:15,America/Monterrey,FALSE,iOS,hotstar,1.8,Bhind,iPad,iOS,No,Mobile,77.81418542,Movie,,,HLS,Widevine,Cloudfront,Akamai,,9.5,480p,00:46,03:07,671AJ-H80D1-6t2cA-HJ8Ri,00:51,305
pmills,skip,2021-04-28 21:05:02,Europe/Amsterdam,TRUE,FireTV,hotstar,1.6,Begusarai,FireTV,Android,Yes,Mobile,75.30360588,Documentary,,,DASH,PlayReady,Akamai,Akamai,,6,2K,01:04,01:06,584NX-m79i0-3r1yQ-IF5Xo,01:06,123
sanchezlawrence,pause,2021-07-04 11:01:41,Indian/Mahe,TRUE,FireTV,hotstar,4.2,Ramgarh,FireTV,Android,No,DSL,19.31101657,Series,,,HLS,Widevine,Akamai,Akamai,,9.3,1080p,00:27,00:37,277ou-l28W1-0S8rE-HP0Cj,00:28,81
finleystephen,stop,2021-01-14 15:35:36,Asia/Yerevan,TRUE,Android,hotstar,1.9,Bihar Sharif,Android TV,Android,Yes,Mobile,4.128470231,Movie,,,HLS,Widevine,Akamai,Akamai,,9.7,2K,00:17,03:01,172hV-y31L7-9G5QG-Gj7AB,01:04,2843
brad11,play,2021-06-29 13:03:27,America/Monterrey,TRUE,Android,sonyliv,2.9,Pondicherry,Android Phone,Android,Yes,Mobile,59.54877415,Series,,,DASH,Widevine,Cloudfront,Cloudfront,,8,480p,00:15,00:28,764oV-A28L0-2a1Ny-oX7fu,00:28,776
thomasvargas,stop,2021-01-08 23:52:16,America/Guatemala,FALSE,FireTV,hotstar,4.3,Buxar[34],FireTV,Android,No,DSL,82.73470519,Documentary,,,DASH,PlayReady,Akamai,Akamai,,8.2,480p,01:11,01:29,848Cj-X82M5-7m0zI-SL9PH,01:19,442
alvaradoregina,skip,2021-08-31 05:01:35,America/La_Paz,TRUE,FireTV,hotstar,2.3,Siwan[29],FireTV,Android,Yes,Mobile,23.83884585,Documentary,,,HLS,Widevine,Akamai,Cloudfront,,6.6,720p,00:46,01:13,277Jg-d19c0-5d2SK-Te9xd,01:05,1161
hallbrian,skip,2021-02-10 13:21:14,Pacific/Funafuti,FALSE,Android,hotstar,6.9,Saharanpur,Android Phone,Android,No,Mobile,93.22624813,Series,,,DASH,PlayReady,Akamai,Cloudfront,,7.1,720p,00:04,00:41,880hk-c25L2-0c8na-zQ8gI,00:13,507
hnguyen,pause,2021-09-23 05:04:15,Atlantic/Cape_Verde,FALSE,iOS,sonyliv,6.5,Pali,iPhone,iOS,Yes,Mobile,15.65455658,Movie,,,HLS,Widevine,Cloudfront,Akamai,,5.9,720p,01:30,02:12,161rh-o65U9-0V9ld-JB3dF,01:37,420
moorejames,skip,2021-06-16 23:39:45,Asia/Saigon,FALSE,FireTV,sonyliv,6.8,Allahabad,FireTV,Android,Yes,DSL,87.43661747,Series,,,HLS,PlayReady,Akamai,Cloudfront,,5.6,480p,00:07,00:32,541PE-H94T1-3N4Ky-hX1OA,00:12,280
karen58,pause,2021-02-01 20:20:12,America/Port_of_Spain,FALSE,Browser,hotstar,4.5,Thane,PC/Laptop,MacOS,No,DSL,93.52403857,Series,,,DASH,PlayReady,Akamai,Cloudfront,,7.2,480p,00:15,00:38,124Oa-O72x3-1y5FA-bW6WC,00:21,331
annamorgan,stop,2021-06-09 06:01:34,Asia/Dubai,TRUE,Browser,hotstar,6.5,Agra,PC/Laptop,Windows,No,Mobile,31.73874512,Movie,,,HLS,Widevine,Cloudfront,Cloudfront,,6.9,480p,00:16,02:41,458Ea-H54u1-0M4Fq-PF6jZ,02:01,6304
amandamendez,stop,2021-09-11 13:22:25,America/Nassau,TRUE,FireTV,sonyliv,3.4,Belgaum,FireTV,Android,No,DSL,17.33516822,Documentary,,,DASH,PlayReady,Akamai,Akamai,,7.3,480p,00:46,01:02,671CV-S01w7-2L6Qe-rL9hw,00:52,361
tina31,skip,2021-04-20 07:01:09,America/Havana,FALSE,Browser,hotstar,6.4,Loni,PC/Laptop,Windows,No,Mobile,20.01938398,Series,,,HLS,PlayReady,Cloudfront,Akamai,,8.5,720p,00:00,00:33,796WR-N95I7-7W1xr-sD4ay,00:26,1537
bonniestafford,skip,2021-02-24 17:09:17,Indian/Antananarivo,FALSE,Browser,hotstar,3.4,Anand,PC/Laptop,Windows,Yes,DSL,61.69252961,Series,,,HLS,Widevine,Akamai,Akamai,,7.2,1080p,00:25,00:40,638Tn-k16a6-3H4lT-Zn9qX,00:38,792
aaron02,pause,2021-03-13 14:22:40,Africa/Mogadishu,FALSE,Android,hotstar,3.3,Davanagere,Android Phone,Android,No,Mobile,86.87516451,Documentary,,,HLS,Widevine,Akamai,Akamai,,6.9,1080p,00:39,01:02,855Be-l82Q4-7I3eX-Ix1vQ,00:59,1163
mckayrobert,stop,2021-08-05 02:24:29,Africa/Freetown,TRUE,FireTV,hotstar,2.3,Malerkotla,FireTV,Android,No,DSL,29.61876858,Documentary,,,DASH,PlayReady,Akamai,Cloudfront,,7.5,480p,00:23,01:17,908kE-D95V5-2A5qw-tz8lL,01:17,3256
smoore,stop,2021-06-26 12:41:28,Asia/Kuwait,TRUE,FireTV,hotstar,4.9,Davanagere,FireTV,Android,No,Mobile,16.69215379,Movie,,,HLS,Widevine,Akamai,Cloudfront,,8.6,480p,01:28,02:45,759mI-q09e4-7k2ub-ZY5Xp,01:42,848
brad11,play,2021-08-14 00:10:02,America/Argentina/Ushuaia,FALSE,Android,hotstar,2.5,Batala,Android TV,Android,No,DSL,34.86587343,Documentary,,,HLS,PlayReady,Cloudfront,Akamai,,5.7,720p,01:25,01:29,906qH-j24J3-2f6nR-Ot0vM,01:27,126
davidkane,pause,2021-10-03 14:55:12,Asia/Pontianak,FALSE,FireTV,sonyliv,2,Kurnool[17],FireTV,Android,Yes,Mobile,62.57405094,Movie,,,HLS,Widevine,Cloudfront,Cloudfront,,7.2,1080p,00:59,02:45,110Us-H21l0-1P5Qd-tl1YE,02:14,4522
nbailey,skip,2021-02-17 08:58:39,America/Menominee,TRUE,iOS,sonyliv,6.9,Ranchi,iPad,iOS,Yes,DSL,26.58962824,Documentary,,,HLS,Widevine,Akamai,Akamai,,8,480p,00:22,01:26,961Qd-n09m1-4K1FU-mu6By,00:52,1830
adamjohnson,skip,2021-02-12 12:54:51,Africa/Djibouti,TRUE,FireTV,sonyliv,5.6,Ahmednagar,FireTV,Android,No,Mobile,76.04012441,Series,,,DASH,PlayReady,Cloudfront,Akamai,,6.3,480p,00:05,00:29,531Ym-m87h1-2a6Nc-Iu4KC,00:07,156
amber64,skip,2021-05-23 15:21:54,Europe/Skopje,TRUE,FireTV,sonyliv,2.6,Midnapore,FireTV,Android,Yes,DSL,18.41589882,Movie,,,DASH,PlayReady,Akamai,Akamai,,9.9,2K,01:25,02:12,411SM-D92d4-5p5rZ-CI3Pf,01:45,1207
evanvelasquez,pause,2021-10-05 12:34:34,Pacific/Port_Moresby,FALSE,Browser,sonyliv,6.7,Ghaziabad,PC/Laptop,Windows,Yes,Mobile,80.03393104,Documentary,,,HLS,PlayReady,Cloudfront,Akamai,,5.4,4K,00:57,01:12,096vC-z11k6-3X3Ad-PS6Ox,01:10,753
sara59,pause,2021-10-03 17:33:03,Indian/Mahe,FALSE,FireTV,sonyliv,1.7,Karur,FireTV,Android,No,DSL,23.24951478,Movie,,,DASH,Widevine,Cloudfront,Cloudfront,,6.6,720p,00:40,02:07,100oZ-E88w6-6f4oe-Np0fT,01:10,1828
emmaramos,pause,2021-09-14 13:18:15,Africa/Lome,FALSE,iOS,sonyliv,5,Dharmavaram,iPad,iOS,No,DSL,45.16272528,Documentary,,,HLS,PlayReady,Akamai,Cloudfront,,5,4K,00:29,01:28,474um-o63y3-8q5Tc-pM6gw,01:03,2020
heathertorres,stop,2021-08-17 20:21:22,America/Tegucigalpa,FALSE,Android,sonyliv,3.1,Katni,Android Phone,Android,No,DSL,3.251074318,Movie,,,DASH,PlayReady,Akamai,Cloudfront,,7.4,4K,00:21,02:27,246Gl-N59C2-5o1GF-SL4Gv,01:01,2438
samuelharris,pause,2021-01-06 06:45:29,America/Barbados,FALSE,FireTV,sonyliv,3.5,Hospet,FireTV,Android,No,Mobile,99.84758641,Documentary,,,HLS,PlayReady,Akamai,Akamai,,8.8,1080p,00:19,01:26,073zT-O40d2-1K4tV-DQ9ug,00:28,585
jeffreywatson,skip,2021-03-06 23:01:36,Africa/Lubumbashi,TRUE,iOS,sonyliv,5.1,Kota[6],Apple TV,iOS,Yes,Mobile,56.86267362,Movie,,,DASH,PlayReady,Cloudfront,Akamai,,6.1,720p,01:19,03:10,026ty-S52j3-3r7Rg-Fj4Cj,01:36,1047
